"database","sumFormula","adduct","ion","mz","msmScore","rhoSpatial","rhoSpectral","rhoChaos","fdrLevel","off_sample_label","off_sample_prob"
"ChEBI","C14H27NO11","-H","C14H27NO11-H-",384.151134249,0.01855465,0.0199664769611771,0.953409788281755,0.974701728755783,0.2,"off",0.999968886375427
"ChEBI","C22H23N5O","+Cl","C22H23N5O+Cl-",408.159661653,0.018472953,0.0210502979235276,0.878584959903263,0.998836242726517,0.5,"off",0.999985337257385
"ChEBI","C13H21O3PS","-H","C13H21O3PS-H-",287.087626267,0.018412793,0.0188700841005152,0.979636406172124,0.996049508307901,0.2,"off",0.999999165534973
"ChEBI","C26H19F3N4O","-H","C26H19F3N4O-H-",459.143819273,0.018390682,0.0205693616846355,0.914744329318089,0.977411117658613,0.2,"off",0.999972701072693
"ChEBI","C12H11NO2","+Cl","C12H11NO2+Cl-",236.048379889,0.018355671,0.0213304278055506,0.873591766960891,0.985058887975897,0.5,"off",0.999999761581421
"ChEBI","C9H18NO","+Cl","C9H18NO+Cl-",191.108240493,0.01828459,0.0207509592742125,0.882743755653324,0.998188142526508,0.5,"off",0.99999725818634
"ChEBI","C8H17NO3S","+Cl","C8H17NO3S+Cl-",242.062315871,0.018270904,0.021088085285172,0.876958715678779,0.987969954852371,0.5,"off",0.999995350837708
"ChEBI","C8H17NO","+Cl","C8H17NO+Cl-",178.100415461,0.01819399,0.0206024012478408,0.885979047376205,0.996750954789184,0.5,"off",0.999996304512024
"ChEBI","C8H13N3O3","+Cl","C8H13N3O3+Cl-",234.065092573,0.018191908,0.0205935338962556,0.888887805897724,0.993803278688525,0.5,"on",0.0116287833079695
"ChEBI","C9H14N4O5","-H","C9H14N4O5-H-",257.089143113,0.018141018,0.0185931263352747,0.979315443207045,0.996292004634994,0.2,"off",0.99997866153717
"ChEBI","C11H23NO4S","-H","C11H23NO4S-H-",264.127502951,0.018050922,0.0190671817142112,0.95562594594304,0.990660719264009,0.2,"off",0.999999761581421
"ChEBI","C10H16N4O3","-H","C10H16N4O3-H-",239.114963937,0.017900297,0.0186089776044243,0.967814411353813,0.993906810035842,0.2,"on",0.0244771875441074
"ChEBI","C15H16N2O5","+Cl","C15H16N2O5+Cl-",339.075322909,0.017824741,0.0205269861963765,0.874708320673697,0.992738285410011,0.5,"off",0.999953150749206
"ChEBI","C16H12FNO3","-H","C16H12FNO3-H-",284.072844969,0.01777234,0.0190742283375902,0.950199293185547,0.980579693894713,0.2,"off",0.999994158744812
"ChEBI","C10H14O4S","-H","C10H14O4S-H-",229.054003663,0.017701797,0.0188469539713434,0.958860177493119,0.979537127725179,0.2,"off",0.99999988079071
"ChEBI","C28H28N2O2","+Cl","C28H28N2O2+Cl-",459.184479433,0.017682081,0.0224320009071324,0.816808158359528,0.965039970254694,0.5,"off",0.999990463256836
"ChEBI","C14H19BCl2N2O4","+Cl","C14H19BCl2N2O4+Cl-",394.054525785,0.017671369,0.0268023840332469,0.664007874615653,0.992941176470588,0.5,"off",0.962776362895966
"ChEBI","C20H24N2O2S","+Cl","C20H24N2O2S+Cl-",391.125250475,0.017633503,0.0214162541962784,0.836826674827934,0.983919551599077,0.5,"off",0.999966859817505
"ChEBI","C5H8O5","-H","C5H8O5-H-",147.029896921,0.017621018,0.0181408070873158,0.976523602262408,0.994698877592264,0.2,"on",0.0002307296817889
"ChEBI","C8H6O2","-H","C8H6O2-H-",133.029502997,0.017614549,0.0181920945299509,0.976468627890726,0.991586334256694,0.2,"off",0.999999403953552
"ChEBI","C11H15F3NO2","+Cl","C11H15F3NO2+Cl-",285.074889497,0.017572561,0.019955056438451,0.884556061382856,0.995535507749248,0.5,"off",0.999999523162842
"ChEBI","C10H16NO3PS","-H","C10H16NO3PS-H-",260.051575107,0.017528864,0.0183410543468396,0.960919989168661,0.99458580896827,0.5,"off",0.999286592006683
"ChEBI","C6H14BN3O3","+Cl","C6H14BN3O3+Cl-",221.085854605,0.017481158,0.0360424225926035,0.485377812281438,0.999254931432681,0.5,"off",0.999999761581421
"ChEBI","C8H16O5","+Cl","C8H16O5+Cl-",227.069174909,0.01734432,0.020132768608929,0.887166277655193,0.971065989847716,0.5,"off",0.99998152256012
"ChEBI","C15H28O5","+Cl","C15H28O5+Cl-",323.163075293,0.017318549,0.0206333754527858,0.861829749935913,0.973912052859421,0.5,"off",0.999992847442627
"ChEBI","C8H15NO3S","-H","C8H15NO3S-H-",204.069988075,0.017286062,0.0179620899058083,0.964806642515229,0.997467896545487,0.5,"off",0.999998927116394
"ChEBI","C19H20F2N4O4","+Cl","C19H20F2N4O4+Cl-",441.114662737,0.01716329,0.020362270216273,0.851834415903016,0.989507593189139,0.5,"off",0.999956607818604
"ChEBI","C12H12N2O3","+Cl","C12H12N2O3+Cl-",267.054193541,0.017105103,0.0198432276442804,0.872825393259213,0.987611225188227,0.5,"off",1
"ChEBI","C5H10O3","+Cl","C5H10O3+Cl-",153.032395477,0.017000932,0.0191063657598589,0.891949841678844,0.997594856042217,0.5,"off",1
"ChEBI","C5H15N2O3PS","-H","C5H15N2O3PS-H-",213.046824075,0.016965102,0.0174850151619827,0.972085384064038,0.998127578930798,0.5,"off",0.999360620975494
"ChEBI","C12H22N2O4S","+Cl","C12H22N2O4S+Cl-",325.099429651,0.016954005,0.0197293349084335,0.871972735648279,0.98550071435936,0.5,"off",0.999999642372131
"ChEBI","C9H16O5S","+Cl","C9H16O5S+Cl-",271.041246079,0.016933076,0.0193949036346661,0.878525099699168,0.993788695825844,0.5,"off",0.999999642372131
"ChEBI","C13H11NO3","-H","C13H11NO3-H-",228.066616777,0.016801152,0.0183938237138279,0.934220138750328,0.977727527242969,0.5,"off",0.999999761581421
"ChEBI","C22H28N6O3S","-H","C22H28N6O3S-H-",455.187083491,0.016774584,0.0187046497212833,0.919334982463725,0.975502520191899,0.5,"off",0.999999523162842
"ChEBI","C11H11N5O","+Cl","C11H11N5O+Cl-",264.065761269,0.016772265,0.0193150557774123,0.874433557488593,0.993045031625758,0.5,"off",0.999947905540466
"ChEBI","C15H12O4","-H","C15H12O4-H-",255.066282429,0.016765846,0.0179743595412764,0.936115294457951,0.996420581655481,0.5,"off",0.991039216518402
"ChEBI","C22H26N2O2S","+Cl","C22H26N2O2S+Cl-",417.140900539,0.016624467,0.0203895632716007,0.82949936240833,0.982932643975298,0.5,"off",0.999996066093445
"ChEBI","C11H23NO4S","+Cl","C11H23NO4S+Cl-",300.104180683,0.016560758,0.0194346816942079,0.867402323598558,0.982386000766381,0.5,"off",0.999999761581421
"ChEBI","C8H9ClN2O","-H","C8H9ClN2O-H-",183.033064173,0.016559046,0.0187238576641058,0.887141095152565,0.996890074744226,0.5,"off",0.99999737739563
"ChEBI","C16H12O4","-H","C16H12O4-H-",267.066282429,0.016548323,0.0177296032287685,0.93600163924221,0.997191011235955,0.5,"off",0.990991353988648
"ChEBI","C27H24O7","-H","C27H24O7-H-",459.144926673,0.016503545,0.0185479204060948,0.910766776677903,0.976955602536998,0.5,"off",0.99998128414154
"ChEBI","C12H22O6","-H","C12H22O6-H-",261.134361989,0.016479483,0.0174519010356773,0.962004463808901,0.981575556782625,0.5,"off",0.999994158744812
"ChEBI","C14H12O3","-H","C14H12O3-H-",227.071367809,0.016439503,0.0189610325897044,0.868139546247162,0.998704839809134,0.5,"off",0.999898314476013
"ChEBI","C16H10O5","-H","C16H10O5-H-",281.045546985,0.016435435,0.0173414526672593,0.950469886284557,0.997142857142857,0.5,"off",0.957117438316345
"ChEBI","C17H24O11","-H","C17H24O11-H-",403.124585153,0.016358456,0.0177081043172744,0.937148494529611,0.985738760964912,0.5,"off",0.999956607818604
"ChEBI","C9H18O5S","+Cl","C9H18O5S+Cl-",273.056896143,0.016325273,0.0186883406761986,0.884004359795667,0.988178294573643,0.5,"off",1
"ChEBI","C20H18O11","-H","C20H18O11-H-",433.077634961,0.016081955,0.0173054549290181,0.934303291680327,0.994644595910419,0.5,"off",0.999394536018372
"ChEBI","C9H18O3","-H","C9H18O3-H-",173.118318001,0.016059766,0.01671191959789,0.972957153602393,0.987686525791184,0.5,"off",0.999996304512024
"ChEBI","C11H15N5O5","-H","C11H15N5O5-H-",296.100042145,0.016037645,0.0178356743972026,0.912583535468504,0.985322613894043,0.5,"off",0.999997019767761
"ChEBI","C11H12N4O3S","+Cl","C11H12N4O3S+Cl-",315.032412711,0.016000852,0.0183611613854554,0.872097020664931,0.999259259259259,0.5,"off",0.992652893066406
"ChEBI","C18H31N5O9","-H","C18H31N5O9-H-",460.204901137,0.015924452,0.0176717530904817,0.938102818607378,0.960581910183428,0.5,"off",0.999993681907654
"ChEBI","C11H16O5","-H","C11H16O5-H-",227.092497177,0.01591423,0.0167179883865123,0.965706536455005,0.985726495726496,0.5,"off",0.999937295913696
"ChEBI","C7H6O7","-H","C7H6O7-H-",201.004076097,0.015885087,0.0161817335250463,0.983092555345366,0.998550724637681,0.5,"off",0.999973177909851
"ChEBI","C12H10O2","-H","C12H10O2-H-",185.060803125,0.015848948,0.0168995620395153,0.963677100966731,0.973180592991914,0.5,"off",1
"ChEBI","C9H10O3","-H","C9H10O3-H-",165.055717745,0.015784366,0.0162846911583759,0.973264134000814,0.995902701915374,0.5,"off",0.999977469444275
"ChEBI","C10H17N3O6S","-H","C10H17N3O6S-H-",306.076529999,0.0156536,0.0163418410374783,0.959273682882933,0.998552092000475,0.5,"on",0.0001132624602178
"ChEBI","C9H12O","-H","C9H12O-H-",135.081538569,0.015651803,0.0161883438074576,0.97370109331269,0.992970458246104,0.5,"off",0.999996900558472
"ChEBI","C9H14O2","-H","C9H14O2-H-",153.092103253,0.015567151,0.0161801974595766,0.973470764257049,0.988330959859022,0.5,"off",0.999997615814209
"ChEBI","C9H15N3O2S","+Cl","C9H15N3O2S+Cl-",264.057899187,0.015525638,0.0177547468619393,0.877008410084607,0.997082762027432,0.5,"off",0.998498678207398
"ChEBI","C13H14N2O2","-H","C13H14N2O2-H-",229.098251253,0.015445228,0.016509422351764,0.958814741044796,0.975725669572222,0.5,"off",0.99999988079071
"ChEBI","C25H28O6","-H","C25H28O6-H-",423.181312181,0.015382271,0.0170576361280499,0.917772531996712,0.982576943140323,0.5,"off",0.999987006187439
"ChEBI","C16H17N3O5S","-H","C16H17N3O5S-H-",362.081615379,0.015377899,0.0178326418469781,0.878151395729022,0.982000986923267,0.5,"off",0.999752700328827
"ChEBI","C12H11ClN2O5S","-H","C12H11ClN2O5S-H-",329.000443887,0.015325096,0.01786389267818,0.8652473271961,0.991486574983628,0.5,"off",0.999971628189087
"ChEBI","C10H13N5O4","+Cl","C10H13N5O4+Cl-",302.066155193,0.015281863,0.0175069355205715,0.883506401489312,0.987998906112814,0.5,"on",0.0002030222094617
"ChEBI","C18H16O4","-H","C18H16O4-H-",295.097582557,0.015217286,0.0220724199652995,0.694578483365426,0.992580916351408,0.5,"off",0.999998331069946
"ChEBI","C6H8O6","+Cl","C6H8O6+Cl-",211.001489273,0.01515852,0.0172204639382594,0.891555262135792,0.987333056775101,0.5,"on",0.0009084214107133
"ChEBI","C8H6S","+Cl","C8H6S+Cl-",168.988422659,0.015140864,0.0176356836774942,0.878314494089641,0.977480994452435,0.5,"off",0.99999988079071
"ChEBI","C10H8N2O","+Cl","C10H8N2O+Cl-",207.033064173,0.015127459,0.0179600653645619,0.86363513575982,0.975276485788114,0.5,"off",1
"ChEBI","C14H22O6","+Cl","C14H22O6+Cl-",321.111039721,0.015006051,0.0174656731602663,0.866138194059609,0.991959406713505,0.5,"off",0.999915599822998
"ChEBI","C5H4FN5","-H","C5H4FN5-H-",152.037796853,0.014908519,0.0152986731022415,0.98243472718866,0.991920854148301,0.5,"off",0.999992847442627
"ChEBI","C14H16N2O2","-H","C14H16N2O2-H-",243.113901317,0.014859666,0.0157328138501509,0.955660111196623,0.988323643410853,0.5,"off",0.999987244606018
"ChEBI","C17H14O7","-H","C17H14O7-H-",329.066676353,0.01484657,0.0155530243404148,0.955906962526882,0.998609406952965,0.5,"off",0.99997067451477
"ChEBI","C10H16N4O7S","+Cl","C10H16N4O7S+Cl-",371.043371319,0.014840827,0.0171198520291556,0.870159884962437,0.996228710462287,0.5,"off",0.993628442287445
"ChEBI","C12H22O4","+Cl","C12H22O4+Cl-",265.121210481,0.014743946,0.0171182663709467,0.872132431478976,0.987578194816801,0.5,"off",0.999993920326233
"ChEBI","C22H30O7","-H","C22H30O7-H-",405.191876865,0.014737736,0.0161818331148836,0.926695966598896,0.982801467216873,0.5,"off",0.999955415725708
"ChEBI","C12H14N4O2S","-H","C12H14N4O2S-H-",277.076470423,0.014719599,0.0154649274024316,0.955964157004428,0.995649479973445,0.5,"off",0.999921798706055
"ChEBI","C19H24O5","+Cl","C19H24O5+Cl-",367.131775165,0.014719236,0.0174787321518143,0.847900185562627,0.993186003683241,0.5,"off",0.993601024150848
"ChEBI","C9H19O7P","-H","C9H19O7P-H-",269.079563513,0.014690575,0.0155064299342649,0.970410676716345,0.97627327660624,0.5,"off",0.999998450279236
"ChEBI","C9H6","-H","C9H6-H-",113.039673757,0.014639253,0.0153085600971407,0.973921804761698,0.981884689078558,0.5,"off",0.99999988079071
"ChEBI","C10H18O6","-H","C10H18O6-H-",233.103061861,0.0145713845,0.0151801350477601,0.967901224033283,0.991731589939163,0.5,"off",0.999979615211487
"ChEBI","C10H13NO5","+Cl","C10H13NO5+Cl-",262.048773813,0.014552147,0.0164853619777919,0.885771447570422,0.996567954500883,0.5,"off",0.999910950660706
"ChEBI","C11H23O12P","+Cl","C11H23O12P+Cl-",413.062114473,0.014542256,0.0167674309734207,0.874693532670542,0.991537895511405,0.5,"off",0.999990344047546
"ChEBI","C11H16O6","-H","C11H16O6-H-",243.087411797,0.0144985225,0.0155287991261521,0.965025720683508,0.967491121258245,0.5,"off",0.999976754188538
"ChEBI","C10H8N2","-H","C10H8N2-H-",155.061471821,0.014470104,0.0150142189260761,0.969107878996563,0.99448169688676,0.5,"off",0.999991178512573
"ChEBI","C14H17ClN4O3","-H","C14H17ClN4O3-H-",323.091641669,0.0144676985,0.0174768890829032,0.864708236478453,0.957338945827233,0.5,"off",0.999976277351379
"ChEBI","C26H30O8","-H","C26H30O8-H-",469.186791485,0.014387658,0.0162370355673033,0.912895456714009,0.970649237472767,0.5,"off",0.999986290931702
"ChEBI","C10H10Br2N2O2","-H","C10H10Br2N2O2-H-",346.903627125,0.014339669,0.027304815997558,0.535963643640796,0.979861111111111,0.5,"off",0.996970653533936
"ChEBI","C15H24O3","-H","C15H24O3-H-",251.165268193,0.014320096,0.01517672959963,0.953452167143185,0.989620816719076,0.5,"off",0.999985814094544
"ChEBI","C26H28N4O3","-H","C26H28N4O3-H-",443.208864321,0.014281439,0.0158230011195432,0.910273175131179,0.991542544084917,0.5,"off",0.999702870845795
"ChEBI","C16H12N2","-H","C16H12N2-H-",231.092771949,0.014252508,0.0149122757946992,0.956087240222288,0.999654320987654,0.5,"off",0.99992573261261
"ChEBI","C15H16O7","+Cl","C15H16O7+Cl-",343.059004149,0.014230143,0.0166692391120842,0.859718198893707,0.992972836173444,0.5,"off",0.999857425689697
"ChEBI","C8H18O4","+Cl","C8H18O4+Cl-",213.089910353,0.014161598,0.0161416170606799,0.885858236750171,0.990378006872852,0.5,"off",0.999969005584717
"ChEBI","C19H30O8","+Cl","C19H30O8+Cl-",421.163469217,0.014113828,0.0168267601965857,0.84913295405013,0.98779907861495,0.5,"off",0.999999403953552
"ChEBI","C10H7NO3","+Cl","C10H7NO3+Cl-",224.011994381,0.014097774,0.016260962718633,0.876120740502443,0.989555921052632,0.5,"off",0.99999988079071
"ChEBI","C7H14O6","+Cl","C7H14O6+Cl-",229.048439465,0.014048726,0.0159950324284977,0.888494705984614,0.988546255506608,0.5,"off",0.994385600090027
"ChEBI","C9H12O3","-H","C9H12O3-H-",167.071367809,0.014009599,0.0144809877359714,0.972880914698928,0.994415351419497,0.5,"off",0.999992489814758
"ChEBI","C13H10N2O3","-H","C13H10N2O3-H-",241.061865745,0.013938339,0.0148831488735176,0.959335408322243,0.976215561610657,0.5,"off",0.999999403953552
"ChEBI","C17H16F6N2O","-H","C17H16F6N2O-H-",377.109405657,0.013902973,0.014890766167171,0.947080798276998,0.985833575136216,0.5,"off",0.99975723028183
"ChEBI","C8H19NO3S","+Cl","C8H19NO3S+Cl-",244.077965935,0.013876643,0.0160768697094681,0.877399428114694,0.983751880569379,0.5,"off",0.999999761581421
"ChEBI","C15H24O3","+Cl","C15H24O3+Cl-",287.141945925,0.013865045,0.0165013651187268,0.86096487351663,0.975923970432946,0.5,"off",0.999934911727905
"ChEBI","C11H22NO7PS","-H","C11H22NO7PS-H-",342.078183779,0.013854508,0.0147458803482173,0.956755583103336,0.982017924255565,0.5,"off",0.99616551399231
"ChEBI","C11H19N3O6S","-H","C11H19N3O6S-H-",320.092180063,0.013838834,0.0146804327988326,0.948325506146248,0.994038531443112,0.5,"off",0.999999642372131
"ChEBI","C10H10N4O","+Cl","C10H10N4O+Cl-",237.054862237,0.013809478,0.016029260385329,0.877764613036932,0.981489638392483,0.5,"off",0.999994993209839
"ChEBI","C8H12O8","+Cl","C8H12O8+Cl-",271.022618641,0.013785934,0.0156109986247006,0.884708494718595,0.998171846435101,0.5,"on",0.460479170084
"ChEBI","C18H16FN3O","-H","C18H16FN3O-H-",308.120463857,0.013775612,0.0148625563034244,0.941543768738312,0.984411936184873,0.5,"off",0.99999988079071
"ChEBI","C10H7N3","-H","C10H7N3-H-",168.056720789,0.013755624,0.0145652103639045,0.968900862376764,0.974729684068255,0.5,"off",0.99999988079071
"ChEBI","C12H18N4O7","-H","C12H18N4O7-H-",329.110272481,0.013748795,0.0145633482948881,0.959146321964165,0.984279722711172,0.5,"off",0.99999737739563
"ChEBI","C10H8O3S","-H","C10H8O3S-H-",207.012138851,0.013641546,0.0143161347971462,0.958996359383948,0.993621167828499,0.5,"off",0.999987483024597
"ChEBI","C10H21NO4S","+Cl","C10H21NO4S+Cl-",286.088530619,0.013637148,0.0159558811018026,0.871437031611372,0.980769056364214,0.5,"off",0.999999523162842
"ChEBI","CH5AsO3","+Cl","CH5AsO3+Cl-",174.914865317,0.013625425,0.0150295906693183,0.908274138716042,0.99812734082397,0.5,"off",0.999466836452484
"ChEBI","C18H20O6","+Cl","C18H20O6+Cl-",367.095389657,0.013599293,0.0153617549286224,0.886704304861417,0.998381877022654,0.5,"off",0.999817073345184
"ChEBI","C11H13N4O7P","-H","C11H13N4O7P-H-",343.044909321,0.013578595,0.0141630665102156,0.961676554427293,0.996938775510204,0.5,"off",0.967615842819214
"ChEBI","C11H8N2O6S3","+Cl","C11H8N2O6S3+Cl-",394.923850783,0.013548919,0.0159081825526187,0.856821234326728,0.994017094017094,0.5,"off",0.998730599880218
"ChEBI","C6H8N2O4","-H","C6H8N2O4-H-",171.041130301,0.013532348,0.0139975279851071,0.979318745304227,0.987183199802653,0.5,"on",0.0002759836497716
"ChEBI","C5H10O6","-H","C5H10O6-H-",165.040461605,0.013372822,0.0136734799792111,0.983118608989773,0.99480528066348,0.5,"off",0.999985814094544
"ChEBI","C17H21ClN2O2S","-H","C17H21ClN2O2S-H-",351.093950347,0.013368175,0.0160339297987791,0.847767514800401,0.983457026242299,0.5,"off",0.999580681324005
"ChEBI","C23H34O5","+Cl","C23H34O5+Cl-",425.210025485,0.013342752,0.0164315690582174,0.832468259222721,0.975435843793584,0.5,"off",0.99999988079071
"ChEBI","CH2Se3","+Cl","CH2Se3+Cl-",270.752479061,0.013321717,0.0316640587874024,0.422565888875837,0.995632798573975,0.5,"off",0.999870896339416
"ChEBI","C5H12NO5P","-H","C5H12NO5P-H-",196.038033049,0.013318681,0.0135721067476802,0.983189729468469,0.998105900425981,0.5,"on",0.0001544099068269
"ChEBI","C18H16O5","-H","C18H16O5-H-",311.092497177,0.013308804,0.0157391154346487,0.84710682345553,0.998206751054852,0.5,"off",0.9999760389328
"ChEBI","C10H18O4S","+Cl","C10H18O4S+Cl-",269.061981523,0.013289011,0.0154045684348623,0.873796764276832,0.987262635115396,0.5,"off",1
"ChEBI","C13H18ClNO2","+Cl","C13H18ClNO2+Cl-",290.072007813,0.013262909,0.0170457410948227,0.78099104515228,0.996269546747096,0.5,"off",0.998911142349243
"ChEBI","C12H15NO3S","-H","C12H15NO3S-H-",252.069988075,0.0132229,0.0139511536454928,0.952531166708516,0.995032844605602,0.5,"off",0.999866127967834
"ChEBI","C7H12O5","+Cl","C7H12O5+Cl-",211.037874781,0.013175654,0.0150720741915524,0.889274833309561,0.983021818834449,0.5,"off",0.999902486801148
"ChEBI","C9H7NO4","-H","C9H7NO4-H-",192.030231269,0.013172128,0.0137224938500903,0.971738420291229,0.987810265039966,0.5,"off",0.999999046325684
"ChEBI","C5H13NO4S","-H","C5H13NO4S-H-",182.049252631,0.013143762,0.0136090632582811,0.972707231865031,0.992908667090485,0.5,"off",0.999999642372131
"ChEBI","C18H17FN2O","-H","C18H17FN2O-H-",295.125214889,0.013132258,0.0141163699870935,0.94287316808306,0.986649979140592,0.5,"off",0.99999988079071
"ChEBI","C8H14O5","+Cl","C8H14O5+Cl-",225.053524845,0.013028497,0.015126605882088,0.885994536960481,0.972124265323258,0.5,"off",0.999994039535522
"ChEBI","C32H14","+Cl","C32H14+Cl-",433.078951745,0.013003762,0.0164158820222539,0.803162312785213,0.9862828438949,0.5,"off",0.999685168266296
"ChEBI","C13H12F2N6O","-H","C13H12F2N6O-H-",305.096788889,0.012987541,0.0137806017885856,0.950976116401964,0.991035326282466,0.5,"off",0.999999165534973
"ChEBI","C9H10N2","+Cl","C9H10N2+Cl-",181.053799617,0.0129173035,0.0146699624003136,0.883013390720157,0.99718463681874,0.5,"off",0.999999761581421
"ChEBI","C15H18O3S","+Cl","C15H18O3S+Cl-",313.067066903,0.012902534,0.015178178036508,0.854547032376574,0.994762439206884,0.5,"off",0.999966979026794
"ChEBI","C12H20O4S","+Cl","C12H20O4S+Cl-",295.077631587,0.012894233,0.0147652443215607,0.875231484455032,0.997773411918795,0.5,"off",0.999984383583069
"ChEBI","C12H10O3","-H","C12H10O3-H-",201.055717745,0.0128697315,0.0182345963378456,0.725567206214717,0.972737591983717,0.5,"off",1
"ChEBI","C15H11N3","-H","C15H11N3-H-",232.088020917,0.012864788,0.0135283977222584,0.95248875034897,0.998381235546746,0.5,"off",0.999989151954651
"ChEBI","C21H22N2O5S","-H","C21H22N2O5S-H-",413.117666539,0.012854685,0.0153837825081335,0.855888776754385,0.976294775268081,0.5,"off",0.999999523162842
"ChEBI","C13H20O6","-H","C13H20O6-H-",271.118711925,0.012758558,0.0138612099957355,0.958744839374706,0.960057845263919,0.5,"off",0.999989032745361
"ChEBI","C12H16N2O5","+Cl","C12H16N2O5+Cl-",303.075322909,0.012721833,0.0132590037987383,0.960386370560378,0.999062816616008,0.5,"off",0.999167561531067
"ChEBI","C7H7IO","+Cl","C7H7IO+Cl-",268.923561141,0.012705319,0.0143102057848441,0.889395439220235,0.998262548262548,0.5,"off",0.999979853630066
"ChEBI","C10H19ClO2","+Cl","C10H19ClO2+Cl-",241.076758845,0.012693181,0.0160580909273582,0.792390472584473,0.997556031457737,0.5,"off",0.999989032745361
"ChEBI","C10H8N2O2","+Cl","C10H8N2O2+Cl-",223.027978793,0.012623847,0.0155621721415384,0.825109188041615,0.983128086144327,0.5,"off",0.999998927116394
"ChEBI","C21H24O4","+Cl","C21H24O4+Cl-",375.136860545,0.012554249,0.0139079240593692,0.904353904297315,0.998136645962733,0.5,"off",0.999999046325684
"ChEBI","C9H14O8","-H","C9H14O8-H-",249.061590973,0.012519675,0.0139563264981611,0.898373642699196,0.998538812785388,0.5,"off",0.99991238117218
"ChEBI","C7H15NO2S","+Cl","C7H15NO2S+Cl-",212.051751187,0.012502675,0.0160322017647235,0.782896330586865,0.996105873109409,0.5,"off",0.998567461967468
"ChEBI","C7H7NO5","-H","C7H7NO5-H-",184.025145889,0.012500241,0.0133710119126986,0.942954735808136,0.991432791728213,0.5,"on",0.39398455619812
"ChEBI","C6H14O3","-H","C6H14O3-H-",133.087017873,0.012412719,0.0127877772709052,0.981575050479752,0.988890846104163,0.5,"off",0.999983191490173
"ChEBI","C14H20N4O4","-H","C14H20N4O4-H-",307.141178685,0.012371201,0.0132808387423707,0.935081980593423,0.996177370030581,0.5,"off",0.999940276145935
"ChEBI","C12H26O5","-H","C12H26O5-H-",249.170747497,0.012360473,0.0130648171322967,0.96242143604601,0.983029346428154,0.5,"off",0.999998211860657
"ChEBI","C19H15N4","+Cl","C19H15N4+Cl-",334.099072777,0.012354055,0.0153977858885932,0.818378355130956,0.980386043058649,0.5,"off",0.999999284744263
"ChEBI","C15H15ClF3N3O","-H","C15H15ClF3N3O-H-",344.078297845,0.012324794,0.0139129152059466,0.899071855392877,0.9852969348659,0.5,"off",0.999987602233887
